web-scraper-order,web-scraper-start-url,news
"1723037127-1","https://www.nbe.com.eg/NBE/E/#/AR/ProductDetails?inParams=%7B%22CategoryID%22%3A%22NewsCat1ID%22%2C%22ProductID%22%3A%22%D8%AA%D8%B9%D8%AF%D9%8A%D9%84%20%D9%85%D9%88%D8%A7%D8%B9%D9%8A%D8%AF%20%D8%AA%D8%B3%D8%AC%D9%8A%D9%84%20%D8%B7%D9%84%D8%A8%D8%A7%D8%AA%20%D8%A8%D9%8A%D8%B9%20%D9%88%D8%B4%D8%B1%D8%A7%D8%A1%20%D8%A7%D9%84%D8%A3%D8%B3%D9%87%D9%85%20%D8%A8%D9%81%D8%B1%D9%88%D8%B9%20%D9%85%D8%B5%D8%B1%D9%81%D9%86%D8%A7_18718%22%7D","تعديل مواعيد تسجيل طلبات بيع وشراء الأسهم  بفروع مصرفناعملائنا الكرام, يرجى العلم انه قد تعديل مواعيد تسجيل طلبات بيع وشراء الأسهم  بفروع مصرفنا  من الساعة 8.30 صباحاً  وحتى الساعة 1.45 ظهرا"
